Phi[deg],Theta[deg],RealizedGainTotal
-132,116,0.223419
-130,116,0.218022
-128,116,0.212601
-126,116,0.207329
-124,116,0.202361
-122,116,0.197832
-120,116,0.193851
-118,116,0.190496
-116,116,0.187818
-114,116,0.185831
-112,116,0.18452
-110,116,0.183837
-108,116,0.183707
-106,116,0.18403
-104,116,0.184686
-102,116,0.185539
-100,116,0.186442
-98,116,0.187241
-96,116,0.187781
-94,116,0.187909
-92,116,0.187479
-90,116,0.186359
-88,116,0.184434
-86,116,0.181612
-84,116,0.177833
-82,116,0.17307
-80,116,0.167338
-78,116,0.160693
-76,116,0.153241
-74,116,0.14513
-72,116,0.13655
-70,116,0.127727
-68,116,0.118914
-66,116,0.110382
-64,116,0.102406
-62,116,0.0952556
-60,116,0.0891836
-58,116,0.0844156
-56,116,0.0811433
-54,116,0.0795181
-52,116,0.0796461
-50,116,0.0815847
-48,116,0.0853397
-46,116,0.0908633
-44,116,0.098055
-42,116,0.106766
-40,116,0.116811
-38,116,0.127982
-36,116,0.140074
-34,116,0.152914
-32,116,0.166387
-30,116,0.180461
-28,116,0.195199
-26,116,0.210752
-24,116,0.227337
-22,116,0.245192
-20,116,0.26452
-18,116,0.285429
-16,116,0.307884
-14,116,0.331674
-12,116,0.356415
-10,116,0.381578
-8,116,0.406555
-6,116,0.430743
-4,116,0.45363
-2,116,0.474878
0,116,0.494375
2,116,0.512255
4,116,0.528874
6,116,0.544759
8,116,0.560519
10,116,0.576758
12,116,0.593989
14,116,0.612569
16,116,0.632658
18,116,0.654218
20,116,0.677033
22,116,0.70075
24,116,0.724934
26,116,0.749114
28,116,0.772825
30,116,0.795636
32,116,0.817157
34,116,0.837037
36,116,0.85496
38,116,0.870625
40,116,0.883749
42,116,0.894059
44,116,0.901306
46,116,0.905276
48,116,0.905812
50,116,0.902835
52,116,0.896354
54,116,0.886479
56,116,0.873419
58,116,0.857473
60,116,0.839013
62,116,0.818462
64,116,0.796271
66,116,0.772896
68,116,0.748772
70,116,0.724306
72,116,0.699856
74,116,0.675729
76,116,0.652181
78,116,0.629417
80,116,0.607592
82,116,0.586824
84,116,0.567197
86,116,0.548765
88,116,0.531564
90,116,0.51561
92,116,0.500909
94,116,0.487455
96,116,0.475237
98,116,0.464234
100,116,0.454421
102,116,0.445765
104,116,0.438225
106,116,0.431753
108,116,0.426294
110,116,0.42178
112,116,0.418139
114,116,0.415288
116,116,0.41314
118,116,0.411602
120,116,0.410577
122,116,0.409963
124,116,0.409654
126,116,0.409536
128,116,0.40948
130,116,0.409344
132,116,0.408963
134,116,0.408149
136,116,0.406692
138,116,0.404367
140,116,0.400944
142,116,0.396208
144,116,0.389977
146,116,0.382125
148,116,0.372604
150,116,0.361452
152,116,0.348805
154,116,0.334893
156,116,0.320025
158,116,0.304573
160,116,0.288942
162,116,0.273548
164,116,0.258785
166,116,0.24501
168,116,0.232514
170,116,0.221521
172,116,0.212173
174,116,0.204536
176,116,0.198605
178,116,0.194313
180,116,0.191553
-180,118,0.194405
-178,118,0.19316
-176,118,0.193114
-174,118,0.194134
-172,118,0.196103
-170,118,0.19892
-168,118,0.20249
-166,118,0.206717
-164,118,0.21149
-162,118,0.216671
-160,118,0.222091
-158,118,0.227549
-156,118,0.232819
-154,118,0.237663
-152,118,0.241853
-150,118,0.245184
-148,118,0.247497
-146,118,0.248688
-144,118,0.248714
-142,118,0.247597
-140,118,0.245412
-138,118,0.242283
-136,118,0.238368
-134,118,0.233851
-132,118,0.228925
-130,118,0.223786
-128,118,0.218626
-126,118,0.213624
-124,118,0.208939
-122,118,0.204708
-120,118,0.201039
-118,118,0.198008
-116,118,0.195658
-114,118,0.193995
-112,118,0.192993
-110,118,0.192591
-108,118,0.192701
-106,118,0.193208
-104,118,0.19398
-102,118,0.194868
-100,118,0.195718
-98,118,0.196367
-96,118,0.196656
-94,118,0.196432
-92,118,0.195552
-90,118,0.193889
-88,118,0.191338
-86,118,0.187819
-84,118,0.183286
-82,118,0.177728
-80,118,0.171176
-78,118,0.163705
-76,118,0.155433
-74,118,0.146523
-72,118,0.13718
-70,118,0.127641
-68,118,0.118169
-66,118,0.109044
-64,118,0.100553
-62,118,0.0929731
-60,118,0.0865689
-58,118,0.0815771
-56,118,0.0782004
-54,118,0.0765996
-52,118,0.0768882
-50,118,0.0791267
-48,118,0.0833186
-46,118,0.0894084
-44,118,0.0972818
-42,118,0.106771
-40,118,0.117665
-38,118,0.129729
-36,118,0.142725
-34,118,0.156447
-32,118,0.170741
-30,118,0.185537
-28,118,0.200857
-26,118,0.216817
-24,118,0.233602
-22,118,0.25143
-20,118,0.270502
-18,118,0.290948
-16,118,0.31278
-14,118,0.335857
-12,118,0.359886
-10,118,0.384435
-8,118,0.408994
-6,118,0.433034
-4,118,0.45609
-2,118,0.477827
0,118,0.498094
2,118,0.516946
4,118,0.534631
6,118,0.55155
8,118,0.568194
10,118,0.585067
12,118,0.602614
14,118,0.621165
16,118,0.640897
18,118,0.66182
20,118,0.683795
22,118,0.706561
24,118,0.729774
26,118,0.753051
28,118,0.775999
30,118,0.798243
32,118,0.819431
34,118,0.83924
36,118,0.857367
38,118,0.87352
40,118,0.887416
42,118,0.898778
44,118,0.907346
46,118,0.912885
48,118,0.915211
50,118,0.914201
52,118,0.909817
54,118,0.902107
56,118,0.891219
58,118,0.877385
60,118,0.860918
62,118,0.842188
64,118,0.821604
66,118,0.799593
68,118,0.776579
70,118,0.752966
72,118,0.729126
74,118,0.70539
76,118,0.682041
78,118,0.659318
80,118,0.637416
82,118,0.616489
84,118,0.596654
86,118,0.577998
88,118,0.560583
90,118,0.544449
92,118,0.529618
94,118,0.516096
96,118,0.503878
98,118,0.492944
100,118,0.483265
102,118,0.4748
104,118,0.467495
106,118,0.461286
108,118,0.456098
110,118,0.451844
112,118,0.448427
114,118,0.445743
116,118,0.443679
118,118,0.442119
120,118,0.440943
122,118,0.440029
124,118,0.439251
126,118,0.438477
128,118,0.437568
130,118,0.436374
132,118,0.434729
134,118,0.432451
136,118,0.429347
138,118,0.425214
140,118,0.419858
142,118,0.413103
144,118,0.404815
146,118,0.394918
148,118,0.383412
150,118,0.370389
152,118,0.356027
154,118,0.340595
156,118,0.324432
158,118,0.307927
160,118,0.291493
162,118,0.275541
164,118,0.260449
166,118,0.246543
168,118,0.234081
170,118,0.223239
172,118,0.214118
174,118,0.206739
176,118,0.201061
178,118,0.196991
180,118,0.194405
-180,120,0.199182
-178,120,0.197983
-176,120,0.197916
-174,120,0.198857
-172,120,0.200703
-170,120,0.203362
-168,120,0.206751
-166,120,0.210783
-164,120,0.215353
-162,120,0.220329
-160,120,0.225549
-158,120,0.230821
-156,120,0.235926
-154,120,0.240638
-152,120,0.244737
-150,120,0.248024
-148,120,0.250344
-146,120,0.251591
-144,120,0.251718
-142,120,0.25074
-140,120,0.248725
-138,120,0.245788
-136,120,0.242082
-134,120,0.237784
-132,120,0.233088
-130,120,0.228191
-128,120,0.223286
-126,120,0.218554
-124,120,0.214156
-122,120,0.210229
-120,120,0.206879
-118,120,0.204178
-116,120,0.202162
-114,120,0.20083
-112,120,0.200143
-110,120,0.200029
-108,120,0.200388
-106,120,0.201094
-104,120,0.202
-102,120,0.202949
-100,120,0.203775
-98,120,0.204311
-96,120,0.204394
-94,120,0.203869
-92,120,0.202597
-90,120,0.200458
-88,120,0.197354
-86,120,0.193219
-84,120,0.188021
-82,120,0.181765
-80,120,0.174497
-78,120,0.166307
-76,120,0.15733
-74,120,0.147743
-72,120,0.137759
-70,120,0.127628
-68,120,0.117621
-66,120,0.108026
-64,120,0.0991365
-62,120,0.0912395
-60,120,0.0846063
-58,120,0.0794825
-56,120,0.076079
-54,120,0.0745639
-52,120,0.0750551
-50,120,0.0776147
-48,120,0.0822436
-46,120,0.0888791
-44,120,0.0973951
-42,120,0.107608
-40,120,0.119289
-38,120,0.132181
-36,120,0.146022
-34,120,0.160579
-32,120,0.175668
-30,120,0.191185
-28,120,0.207118
-26,120,0.223543
-24,120,0.240615
-22,120,0.258525
-20,120,0.277464
-18,120,0.297573
-16,120,0.318893
-14,120,0.341343
-12,120,0.364704
-10,120,0.388636
-8,120,0.412714
-6,120,0.436487
-4,120,0.45954
-2,120,0.481554
0,120,0.502354
2,120,0.521935
4,120,0.540453
6,120,0.558203
8,120,0.575568
10,120,0.59296
12,120,0.610757
14,120,0.629258
16,120,0.648644
18,120,0.668966
20,120,0.69015
22,120,0.712014
24,120,0.734301
26,120,0.756707
28,120,0.77891
30,120,0.80059
32,120,0.821438
34,120,0.841158
36,120,0.859466
38,120,0.876082
40,120,0.890728
42,120,0.903127
44,120,0.913012
46,120,0.920138
48,120,0.924294
50,120,0.925326
52,120,0.923151
54,120,0.917766
56,120,0.909256
58,120,0.897793
60,120,0.883625
62,120,0.867067
64,120,0.848481
66,120,0.828256
68,120,0.806792
70,120,0.784483
72,120,0.761701
74,120,0.73879
76,120,0.716054
78,120,0.693759
80,120,0.67213
82,120,0.651351
84,120,0.631573
86,120,0.612911
88,120,0.595453
90,120,0.57926
92,120,0.564373
94,120,0.55081
96,120,0.538572
98,120,0.527645
100,120,0.517995
102,120,0.509576
104,120,0.502325
106,120,0.496165
108,120,0.491004
110,120,0.486737
112,120,0.48325
114,120,0.480416
116,120,0.478104
118,120,0.476178
120,120,0.474498
122,120,0.472924
124,120,0.471314
126,120,0.469524
128,120,0.467408
130,120,0.464813
132,120,0.461577
134,120,0.457533
136,120,0.452509
138,120,0.446336
140,120,0.438858
142,120,0.429949
144,120,0.419524
146,120,0.407563
148,120,0.394117
150,120,0.379323
152,120,0.363401
154,120,0.346646
156,120,0.329414
158,120,0.3121
160,120,0.295111
162,120,0.278836
164,120,0.263626
166,120,0.24977
168,120,0.23748
170,120,0.226891
172,120,0.218057
174,120,0.210961
176,120,0.20553
178,120,0.201649
180,120,0.199182
-180,122,0.206049
-178,122,0.204844
-176,122,0.204685
-174,122,0.20546
-172,122,0.207074
-170,122,0.209451
-168,122,0.212516
-166,122,0.21619
-164,122,0.220379
-162,122,0.22496
-160,122,0.22978
-158,122,0.234658
-156,122,0.23939
-154,122,0.243763
-152,122,0.247568
-150,122,0.250619
-148,122,0.252764
-146,122,0.253901
-144,122,0.253982
-142,122,0.253015
-140,122,0.251062
-138,122,0.248229
-136,122,0.244662
-134,122,0.240534
-132,122,0.236031
-130,122,0.23135
-128,122,0.22668
-126,122,0.222202
-124,122,0.218076
-122,122,0.214437
-120,122,0.211386
-118,122,0.208991
-116,122,0.207282
-114,122,0.206249
-112,122,0.205844
-110,122,0.205988
-108,122,0.206567
-106,122,0.207445
-104,122,0.208468
-102,122,0.209468
-100,122,0.210271
-98,122,0.210707
-96,122,0.210609
-94,122,0.209822
-92,122,0.208211
-90,122,0.205662
-88,122,0.202088
-86,122,0.197433
-84,122,0.191679
-82,122,0.184844
-80,122,0.176992
-78,122,0.168225
-76,122,0.158693
-74,122,0.148583
-72,122,0.13812
-70,122,0.12756
-68,122,0.117181
-66,122,0.107278
-64,122,0.0981474
-62,122,0.0900832
-60,122,0.0833613
-58,122,0.0782328
-56,122,0.0749133
-54,122,0.0735747
-52,122,0.074337
-50,122,0.0772616
-48,122,0.0823458
-46,122,0.0895201
-44,122,0.0986494
-42,122,0.109539
-40,122,0.121946
-38,122,0.135599
-36,122,0.150221
-34,122,0.165558
-32,122,0.181405
-30,122,0.197631
-28,122,0.214191
-26,122,0.231128
-24,122,0.24856
-22,122,0.266651
-20,122,0.285573
-18,122,0.305464
-16,122,0.326387
-14,122,0.348301
-12,122,0.37105
-10,122,0.394369
-8,122,0.417914
-6,122,0.441307
-4,122,0.464185
-2,122,0.486253
0,122,0.507327
2,122,0.527358
4,122,0.546431
6,122,0.564754
8,122,0.582616
10,122,0.600346
12,122,0.618262
14,122,0.63663
16,122,0.65563
18,122,0.675345
20,122,0.695751
22,122,0.716739
24,122,0.738127
26,122,0.759684
28,122,0.781155
30,122,0.802274
32,122,0.822773
34,122,0.842388
36,122,0.860854
38,122,0.877906
40,122,0.893274
42,122,0.906686
44,122,0.917873
46,122,0.926582
48,122,0.932585
50,122,0.935703
52,122,0.935814
54,122,0.93287
56,122,0.926902
58,122,0.91802
60,122,0.906414
62,122,0.892339
64,122,0.876103
66,122,0.858054
68,122,0.838558
70,122,0.817988
72,122,0.796707
74,122,0.77506
76,122,0.753362
78,122,0.731896
80,122,0.71091
82,122,0.690613
84,122,0.671181
86,122,0.652757
88,122,0.63545
90,122,0.619344
92,122,0.604494
94,122,0.590932
96,122,0.578668
98,122,0.567692
100,122,0.55797
102,122,0.549452
104,122,0.542069
106,122,0.535734
108,122,0.530343
110,122,0.525779
112,122,0.521909
114,122,0.518595
116,122,0.515687
118,122,0.513035
120,122,0.510484
122,122,0.50788
124,122,0.505073
126,122,0.50191
128,122,0.498243
130,122,0.493923
132,122,0.4888
134,122,0.482727
136,122,0.475562
138,122,0.467174
140,122,0.457453
142,122,0.446323
144,122,0.433757
146,122,0.419785
148,122,0.404511
150,122,0.388111
152,122,0.370835
154,122,0.352998
156,122,0.334962
158,122,0.317111
160,122,0.299831
162,122,0.283482
164,122,0.268375
166,122,0.254753
168,122,0.242785
170,122,0.232557
172,122,0.224082
174,122,0.217309
176,122,0.212136
178,122,0.208431
180,122,0.206049
-180,124,0.21516
-178,124,0.213919
-176,124,0.213621
-174,124,0.214161
-172,124,0.215456
-170,124,0.217439
-168,124,0.220047
-166,124,0.22321
-164,124,0.226845
-162,124,0.23084
-160,124,0.235057
-158,124,0.239331
-156,124,0.243476
-154,124,0.247295
-152,124,0.250597
-150,124,0.253209
-148,124,0.25499
-146,124,0.255844
-144,124,0.255723
-142,124,0.254631
-140,124,0.252623
-138,124,0.2498
-136,124,0.246296
-134,124,0.242275
-132,124,0.237917
-130,124,0.233412
-128,124,0.228944
-126,124,0.224688
-124,124,0.220799
-122,124,0.217408
-120,124,0.214611
-118,124,0.212471
-116,124,0.211009
-114,124,0.210211
-112,124,0.210023
-110,124,0.210355
-108,124,0.211088
-106,124,0.212079
-104,124,0.213166
-102,124,0.214176
-100,124,0.21493
-98,124,0.215254
-96,124,0.214982
-94,124,0.21396
-92,124,0.212057
-90,124,0.209165
-88,124,0.205207
-86,124,0.200138
-84,124,0.193951
-82,124,0.18668
-80,124,0.178399
-78,124,0.169226
-76,124,0.159318
-74,124,0.148873
-72,124,0.138124
-70,124,0.127332
-68,124,0.116779
-66,124,0.106764
-64,124,0.0975846
-62,124,0.0895369
-60,124,0.082899
-58,124,0.0779233
-56,124,0.0748267
-54,124,0.0737811
-52,124,0.0749056
-50,124,0.0782586
-48,124,0.0838329
-46,124,0.0915532
-44,124,0.101278
-42,124,0.112804
-40,124,0.125883
-38,124,0.140235
-36,124,0.155575
-34,124,0.171636
-32,124,0.188201
-30,124,0.205115
-28,124,0.222307
-26,124,0.239788
-24,124,0.25764
-22,124,0.275996
-20,124,0.295003
-18,124,0.314787
-16,124,0.335418
-14,124,0.356885
-12,124,0.379077
-10,124,0.401794
-8,124,0.424761
-6,124,0.447666
-4,124,0.470198
-2,124,0.492093
0,124,0.513168
2,124,0.533348
4,124,0.552666
6,124,0.571259
8,124,0.589344
10,124,0.607179
12,124,0.625028
14,124,0.643126
16,124,0.66165
18,124,0.680703
20,124,0.700308
22,124,0.720414
24,124,0.740904
26,124,0.761616
28,124,0.782353
30,124,0.802901
32,124,0.823034
34,124,0.842517
36,124,0.861108
38,124,0.878559
40,124,0.894609
42,124,0.908995
44,124,0.92145
46,124,0.931714
48,124,0.939553
50,124,0.944765
52,124,0.947198
54,124,0.946766
56,124,0.943449
58,124,0.937306
60,124,0.928466
62,124,0.917126
64,124,0.903541
66,124,0.888008
68,124,0.870854
70,124,0.852423
72,124,0.833058
74,124,0.813095
76,124,0.792849
78,124,0.772611
80,124,0.752641
82,124,0.733167
84,124,0.714385
86,124,0.696458
88,124,0.679514
90,124,0.663655
92,124,0.648952
94,124,0.63545
96,124,0.623167
98,124,0.612096
100,124,0.60221
102,124,0.593456
104,124,0.58576
106,124,0.579031
108,124,0.573156
110,124,0.568008
112,124,0.563446
114,124,0.55932
116,124,0.555471
118,124,0.551737
120,124,0.547956
122,124,0.543966
124,124,0.539613
126,124,0.534744
128,124,0.529216
130,124,0.52289
132,124,0.515635
134,124,0.507332
136,124,0.497872
138,124,0.487167
140,124,0.475159
142,124,0.461825
144,124,0.447191
146,124,0.431339
148,124,0.414417
150,124,0.396635
152,124,0.378265
154,124,0.359628
156,124,0.341078
158,124,0.322981
160,124,0.305689
162,124,0.289522
164,124,0.274743
166,124,0.261547
168,124,0.250053
170,124,0.240304
172,124,0.232273
174,124,0.225876
176,124,0.22099
178,124,0.217469
180,124,0.21516
-180,126,0.226656
-178,126,0.225373
-176,126,0.22491
-174,126,0.225171
-172,126,0.22608
-170,126,0.227578
-168,126,0.229613
-166,126,0.232126
-164,126,0.235045
-162,126,0.238274
-160,126,0.241693
-158,126,0.245157
-156,126,0.2485
-154,126,0.25155
-152,126,0.254136
-150,126,0.256104
-148,126,0.257327
-146,126,0.257716
-144,126,0.257228
-142,126,0.255865
-140,126,0.253676
-138,126,0.250753
-136,126,0.247221
-134,126,0.243232
-132,126,0.238956
-130,126,0.23457
-128,126,0.230251
-126,126,0.226165
-124,126,0.222458
-122,126,0.219253
-120,126,0.216642
-118,126,0.214678
-116,126,0.21338
-114,126,0.212727
-112,126,0.212659
-110,126,0.213083
-108,126,0.213876
-106,126,0.214891
-104,126,0.215962
-102,126,0.216914
-100,126,0.217569
-98,126,0.217751
-96,126,0.217295
-94,126,0.216052
-92,126,0.213895
-90,126,0.210725
-88,126,0.206471
-86,126,0.201101
-84,126,0.194618
-82,126,0.187066
-80,126,0.178531
-78,126,0.16914
-76,126,0.159059
-74,126,0.148493
-72,126,0.137678
-70,126,0.126878
-68,126,0.116378
-66,126,0.106474
-64,126,0.0974651
-62,126,0.0896445
-60,126,0.0832885
-58,126,0.078647
-56,126,0.075934
-54,126,0.0753181
-52,126,0.076914
-50,126,0.0807753
-48,126,0.0868898
-46,126,0.0951773
-44,126,0.105492
-42,126,0.117628
-40,126,0.131335
-38,126,0.146332
-36,126,0.162333
-34,126,0.179068
-32,126,0.196309
-30,126,0.213887
-28,126,0.231708
-26,126,0.249754
-24,126,0.268072
-22,126,0.28676
-20,126,0.305936
-18,126,0.325706
-16,126,0.346138
-14,126,0.367235
-12,126,0.388922
-10,126,0.411046
-8,126,0.433391
-6,126,0.455702
-4,126,0.477721
-2,126,0.499217
0,126,0.520018
2,126,0.540035
4,126,0.559269
6,126,0.577807
8,126,0.595806
10,126,0.613471
12,126,0.631021
14,126,0.648664
16,126,0.666574
18,126,0.684869
20,126,0.703609
22,126,0.72279
24,126,0.742354
26,126,0.762196
28,126,0.782174
30,126,0.802121
32,126,0.821849
34,126,0.841155
36,126,0.85982
38,126,0.877612
40,126,0.894284
42,126,0.909581
44,126,0.923241
46,126,0.935005
48,126,0.944631
50,126,0.951903
52,126,0.956648
54,126,0.958744
56,126,0.958131
58,126,0.954818
60,126,0.948881
62,126,0.940461
64,126,0.929756
66,126,0.917014
68,126,0.902516
70,126,0.886567
72,126,0.869485
74,126,0.851585
76,126,0.833173
78,126,0.814536
80,126,0.795941
82,126,0.777624
84,126,0.759792
86,126,0.742622
88,126,0.72626
90,126,0.710819
92,126,0.696386
94,126,0.683014
96,126,0.670732
98,126,0.65954
100,126,0.649412
102,126,0.640298
104,126,0.632124
106,126,0.624796
108,126,0.618198
110,126,0.612199
112,126,0.606653
114,126,0.601404
116,126,0.59629
118,126,0.591146
120,126,0.585805
122,126,0.580109
124,126,0.573905
126,126,0.567047
128,126,0.559404
130,126,0.550855
132,126,0.541295
134,126,0.530637
136,126,0.518812
138,126,0.505779
140,126,0.49153
142,126,0.476094
144,126,0.459549
146,126,0.442023
148,126,0.4237
150,126,0.404816
152,126,0.385654
154,126,0.366531
156,126,0.347782
158,126,0.329742
160,126,0.312723
162,126,0.296995
164,126,0.28277
166,126,0.270192
168,126,0.259329
170,126,0.250183
172,126,0.242691
174,126,0.23674
